countrycode,year,rgdpe,rgdpo
MAR,1970,33682.98047,31839.75586
MAR,1971,35711.5,34015.25781
MAR,1972,36607.76953,34816.30859
MAR,1973,37829.60156,35816.87891
MAR,1974,41710.96484,38557.40625
MAR,1975,43217.97266,40826.89063
MAR,1976,46405.95313,45223.22266
MAR,1977,47494.14453,46715.32813
MAR,1978,50039.78516,49532.56641
MAR,1979,53239.09766,52522.15625
MAR,1980,53250.16406,53087.33984
MAR,1981,52933.49219,53959.97656
MAR,1982,58554.56641,60499.46094
MAR,1983,63261.70703,64737.92578
MAR,1984,67504.74219,70235.24219
MAR,1985,74337.33594,77153.19531
MAR,1986,83890.20313,85233.28125
MAR,1987,86095.21094,87605.25
MAR,1988,97017.35156,97592.36719
MAR,1989,97590,99781.66406
MAR,1990,99155.16406,101679.8906
MAR,1991,111440.2969,113438.6406
MAR,1992,111219.4297,114254.7734
MAR,1993,112688.9688,115804.1563
MAR,1994,126548.9219,129778.8125
MAR,1995,125113.9375,128352.4297
MAR,1996,147530.2969,150353.75
MAR,1997,137314.7031,139644.6719
MAR,1998,139831.2813,140751.5
MAR,1999,133473.9844,134852.2031
MAR,2000,126780.4375,129829.5234
MAR,2001,130072.5938,132768.7656
MAR,2002,129753.5469,130945.2969
MAR,2003,135523.2188,135676.4375
MAR,2004,135504.2813,135281.7969
MAR,2005,131417.7188,134368.1563
MAR,2006,144239.3125,146593.0156
MAR,2007,152716.7656,155653.8906
MAR,2008,168692.6875,176244.0938
MAR,2009,189656.7656,193784
MAR,2010,200432.2969,208132.6719
MAR,2011,220344.1094,234816.6406
MAR,2012,227151.4688,244794.25
MAR,2013,240405.3906,255230.6719
MAR,2014,250998.1094,257472.4063
MAR,2015,267640.1875,272598.4688
MAR,2016,274949.9688,282052.3438
MAR,2017,285993.3125,295410.7813
MDA,1950,,
MDA,1951,,
MDA,1952,,
MDA,1953,,
MDA,1954,,
MDA,1955,,
MDA,1956,,
MDA,1957,,
MDA,1958,,
MDA,1959,,
MDA,1960,,
MDA,1961,,
MDA,1962,,
MDA,1963,,
MDA,1964,,
MDA,1965,,
MDA,1966,,
MDA,1967,,
MDA,1968,,
MDA,1969,,
MDA,1970,,
MDA,1971,,
MDA,1972,,
MDA,1973,,
MDA,1974,,
MDA,1975,,
MDA,1976,,
MDA,1977,,
MDA,1978,,
MDA,1979,,
MDA,1980,,
MDA,1981,,
MDA,1982,,
MDA,1983,,
MDA,1984,,
MDA,1985,,
MDA,1986,,
MDA,1987,,
MDA,1988,,
MDA,1989,,
MDA,1990,23200.51367,21440.98242
MDA,1991,22086.87109,20790.78516
MDA,1992,12851.42871,12316.03125
MDA,1993,12852.0166,12556.3623
MDA,1994,11034.03711,11314.20996
MDA,1995,11644.15039,11825.9834
MDA,1996,10797.4873,11618.02441
MDA,1997,10379.7666,10594.86816
MDA,1998,8709.810547,9463.496094
MDA,1999,7572.37793,7777.042969
MDA,2000,7622.333496,8427.014648
MDA,2001,8050.872559,8806.713867
MDA,2002,8734.716797,9661.767578
MDA,2003,9481.914063,10737.85352
MDA,2004,10182.31348,11273.20313
MDA,2005,10865.22559,12645.91309
MDA,2006,11581.65527,13674.8877
MDA,2007,12190.35742,13981.10352
MDA,2008,13140.78516,14932.00098
MDA,2009,13626.41699,14688.07422
MDA,2010,15264.59082,17047.13086
MDA,2011,17527.39844,19919.57617
MDA,2012,17652.16602,20002.39453
MDA,2013,19106.21484,21165.34375
MDA,2014,19879.65234,22208.83984
MDA,2015,20185.87695,22173.79688
MDA,2016,21433.08984,23398.94531
MDA,2017,22345.25781,24262.43945
MDG,1950,,
MDG,1951,,
MDG,1952,,
MDG,1953,,
MDG,1954,,
MDG,1955,,
MDG,1956,,
MDG,1957,,
MDG,1958,,
MDG,1959,,
MDG,1960,7982.469727,7662.530762
MDG,1961,8321.325195,8051.176758
MDG,1962,8750.444336,8445.326172
MDG,1963,8781.53418,8392.136719
MDG,1964,8926.441406,8534.231445
MDG,1965,8775.485352,8475.545898
MDG,1966,9169.225586,8734.066406
MDG,1967,9542.985352,9110.605469
MDG,1968,10328.53809,9828.518555
MDG,1969,10712.96387,10161.37793
MDG,1970,11571.18555,10756.85547
MDG,1971,12031.09863,11257.69727
MDG,1972,11607.59473,10899.95605
MDG,1973,11396.99219,10762.21191
MDG,1974,11226.86816,10837.46484
MDG,1975,11139.98145,10896.08496
MDG,1976,11317.93945,10963.45313
MDG,1977,11521.72168,11162.68359
MDG,1978,11218.32617,11020.98047
MDG,1979,12375.93457,12567.13086
MDG,1980,12412.98828,12701.28027
MDG,1981,11817.87891,12081.22168
MDG,1982,11951.83691,12008.93848
MDG,1983,12697.27441,12691.81055
MDG,1984,13174.94043,13066.14941
MDG,1985,13715.11816,13634.67578
MDG,1986,16685.56445,16435.79492
MDG,1987,15793.14648,15644.66699
MDG,1988,15293.98535,15242.58691
MDG,1989,14938.83789,14743.21094
MDG,1990,14678.89648,14921.96484
MDG,1991,14074.25195,14195.38477
MDG,1992,13719.76758,13798.54883
MDG,1993,13906.49023,14020.24902
MDG,1994,14039.12012,14057.31152
MDG,1995,14359.66211,14346.0498
MDG,1996,15035.69336,14935.18262
MDG,1997,15574,15627.58008
MDG,1998,16468.89844,16399.47461
MDG,1999,17384.72656,17301.66211
MDG,2000,18463.61133,18315.74023
MDG,2001,19950.0625,19662.31055
MDG,2002,18394.11328,18340.97461
MDG,2003,20257.73438,20293.1582
MDG,2004,20845.61328,21349.23633
MDG,2005,21829.2168,22613.31836
MDG,2006,23413.00195,24005.55859
MDG,2007,24597.71289,25212.01172
MDG,2008,26987.10742,28520.70898
MDG,2009,26602.33789,28243.58008
MDG,2010,29289.44727,30879.60938
MDG,2011,31729.20703,33140.25781
MDG,2012,33279.67578,34125.8125
MDG,2013,33883.11719,34804.33984
MDG,2014,35365.49219,36346.67188
MDG,2015,36343.20313,36564.66016
MDG,2016,37820.07422,37849.85547
MDG,2017,40787.75,40697.44141
MDV,1950,,
MDV,1951,,
MDV,1952,,
MDV,1953,,
MDV,1954,,
MDV,1955,,
MDV,1956,,
MDV,1957,,
MDV,1958,,
MDV,1959,,
MDV,1960,,
MDV,1961,,
MDV,1962,,
MDV,1963,,
MDV,1964,,
MDV,1965,,
MDV,1966,,
MDV,1967,,
MDV,1968,,
MDV,1969,,
MDV,1970,181.0573883,307.039032
MDV,1971,189.2157745,325.6730042
MDV,1972,192.0788116,334.3362122
MDV,1973,194.3881378,334.6747437
MDV,1974,209.0970764,342.8794556
MDV,1975,201.422226,318.7317505
MDV,1976,185.9827881,342.9222717
MDV,1977,202.5792694,362.7087097
MDV,1978,239.7640533,390.3025208
MDV,1979,294.3834839,413.5568848
MDV,1980,415.0063782,540.022583
MDV,1981,437.9266052,520.8248291
MDV,1982,538.8140259,744.7209473
MDV,1983,490.2700195,595.3793945
MDV,1984,561.6867676,706.2166748
MDV,1985,634.5109863,771.2143555
MDV,1986,694.6392822,863.5665894
MDV,1987,756.3447266,1005.557495
MDV,1988,823.3934326,1109.584839
MDV,1989,900.6643066,1228.882568
MDV,1990,1038.739624,1432.86792
MDV,1991,1120.046631,1540.314087
MDV,1992,1193.901489,1532.095093
MDV,1993,1274.572998,1580.481812
MDV,1994,1358.795654,1667.667969
MDV,1995,1399.724365,1641.168701
MDV,1996,1563.496216,1796.968994
MDV,1997,1706.664307,1857.008667
MDV,1998,1878.126221,2027.27356
MDV,1999,1942.947388,2042.326904
MDV,2000,2164.487305,2328.336182
MDV,2001,2244.99585,2402.105225
MDV,2002,2404.039307,2690.248047
MDV,2003,2693.564453,3124.887451
MDV,2004,3214.592285,3971.013672
MDV,2005,2980.625977,3751.74292
MDV,2006,3844.435059,5233.42334
MDV,2007,4435.069824,6313.965332
MDV,2008,4609.381836,6003.909668
MDV,2009,4224.171875,4315.960938
MDV,2010,4426.92041,4425.456543
MDV,2011,4960.601074,5757.13916
MDV,2012,5192.132813,6005.954102
MDV,2013,5804.120605,6757.126953
MDV,2014,6226.740234,6925.699219
MDV,2015,6460.730469,5989.57373
MDV,2016,6685.854004,5777.256348
MDV,2017,7174.008789,6034.378906
MEX,1950,127420.3594,126030.4609
MEX,1951,137774.6563,136434.0625
MEX,1952,144489.4844,142274.9375
MEX,1953,140724.2813,140428.8594
MEX,1954,156401,155884.0469
MEX,1955,169412.4531,168825.7188
MEX,1956,180944.4688,180708.7969
MEX,1957,194044.8594,194291
MEX,1958,203232.375,203850.3125
MEX,1959,209241.5313,209259.5781
MEX,1960,224126.375,225150.375
MEX,1961,230898.9531,231780.875
MEX,1962,240203.3125,240697.7344
MEX,1963,262949.875,262726.9375
MEX,1964,298123.7188,298110.5625
MEX,1965,314579.9375,314229.9375
MEX,1966,334731.1563,333755.6563
MEX,1967,351737,351571.5625
MEX,1968,381918.7188,382258.5
MEX,1969,396600.1563,397220.875
MEX,1970,421089.0938,422587.7188
MEX,1971,439804.5625,440553.1875
MEX,1972,477081.9688,477769.9063
MEX,1973,516424.6875,517698.0625
MEX,1974,550314.75,551187.75
MEX,1975,581225.25,581188.25
MEX,1976,613703.9375,613453.625
MEX,1977,635637.375,637448.0625
MEX,1978,695099.1875,696962
MEX,1979,770390.625,771021.6875
MEX,1980,862984.9375,851142.875
MEX,1981,940484.3125,924001.25
MEX,1982,937716.375,914219.25
MEX,1983,889522.5,858631.3125
MEX,1984,908741.5,889635.125
MEX,1985,921691.875,897688.5
MEX,1986,862936,843512.4375
MEX,1987,886522.625,858641.25
MEX,1988,873078.5,864996.9375
MEX,1989,908431.9375,899231.9375
MEX,1990,963053.4375,960235.75
MEX,1991,1002175.813,1004007.375
MEX,1992,1044892.875,1048011.313
MEX,1993,1172435.875,1170980
MEX,1994,1243140.25,1230828.5
MEX,1995,1022607.125,996871.375
MEX,1996,1076511.125,1024826.688
MEX,1997,1164779.25,1104468.625
MEX,1998,1233440.25,1190950.5
MEX,1999,1297852.875,1226752.625
MEX,2000,1353765.625,1315893.375
MEX,2001,1353155,1315631.875
MEX,2002,1345899.625,1298916.5
MEX,2003,1353054.75,1302131.375
MEX,2004,1441087.75,1388683.75
MEX,2005,1485122.75,1484991.125
MEX,2006,1575492.75,1540645
MEX,2007,1626658.5,1589989
MEX,2008,1650674.375,1634452.125
MEX,2009,1613984.375,1572957.25
MEX,2010,1743707.5,1701947.25
MEX,2011,1878911.625,1851006.375
MEX,2012,1980535.75,1930823.375
MEX,2013,2047080.875,2022327
MEX,2014,2192762.5,2139495.25
MEX,2015,2228638,2128038
MEX,2016,2294569.75,2190014.25
MEX,2017,2371492.25,2245201
MKD,1950,,
MKD,1951,,
MKD,1952,,
MKD,1953,,
MKD,1954,,
MKD,1955,,
MKD,1956,,
MKD,1957,,
MKD,1958,,
MKD,1959,,
MKD,1960,,
MKD,1961,,
MKD,1962,,
MKD,1963,,
MKD,1964,,
MKD,1965,,
MKD,1966,,
MKD,1967,,
MKD,1968,,
MKD,1969,,
MKD,1970,,
MKD,1971,,
MKD,1972,,
MKD,1973,,
MKD,1974,,
MKD,1975,,
MKD,1976,,
MKD,1977,,
MKD,1978,,
MKD,1979,,
MKD,1980,,
MKD,1981,,
MKD,1982,,
MKD,1983,,
MKD,1984,,
MKD,1985,,
MKD,1986,,
MKD,1987,,
MKD,1988,,
MKD,1989,,
MKD,1990,11418.4873,11632.01563
MKD,1991,11547.03125,11412.78613
MKD,1992,10625.73438,10681.31348
MKD,1993,10422.03809,10729.26758
MKD,1994,10719.34473,10817.8457
MKD,1995,11197.55078,11064.60742
MKD,1996,11347.0293,11184.01953
MKD,1997,11575.18555,11597.03906
MKD,1998,12126.24707,12184.75
MKD,1999,13255.49609,13259.43652
MKD,2000,14156.4834,14527.16992
MKD,2001,14760.42871,15113.29199
MKD,2002,14761.43066,15114.82617
MKD,2003,15223.66211,15189.4834
MKD,2004,15918.16016,15879.87695
MKD,2005,17080.04688,17401.9375
MKD,2006,18328.13477,18493.77539
MKD,2007,19589.57813,19423.94727
MKD,2008,21205.74609,21696.58594
MKD,2009,22402.11133,22575.22656
MKD,2010,23164.9043,23328.20703
MKD,2011,23462.13867,23511.20898
MKD,2012,23576.40234,24028.94922
MKD,2013,24722.79883,24548.31641
MKD,2014,25684.4043,25532.09375
MKD,2015,27156.94336,26574.75195
MKD,2016,28739.98633,27819.68164
MKD,2017,29203.60938,27907.23242
MLI,1950,,
MLI,1951,,
MLI,1952,,
MLI,1953,,
MLI,1954,,
MLI,1955,,
MLI,1956,,
MLI,1957,,
MLI,1958,,
MLI,1959,,
MLI,1960,2869.352783,3394.072754
MLI,1961,2842.667969,3383.529053
MLI,1962,2824.15625,3374.449951
MLI,1963,2995.03418,3315.00415
MLI,1964,2519.464844,2679.498535
MLI,1965,2700.915527,2913.514648
MLI,1966,2753.923584,2912.905273
MLI,1967,2857.046875,3015.488525
MLI,1968,3236.385742,3266.807861
MLI,1969,3323.977783,3350.873779
MLI,1970,3573.580566,3560.422363
MLI,1971,3641.762939,3688.901123
MLI,1972,3204.418701,3257.999756
MLI,1973,3272.292969,3350.903564
MLI,1974,3117.139893,3332.962402
MLI,1975,3431.691406,3649.824463
MLI,1976,3967.966553,4054.060791
MLI,1977,4180.155762,4212.125
MLI,1978,4095.096191,4182.824219
MLI,1979,4582.73291,4772.041992
MLI,1980,4395.936523,4618.395996
MLI,1981,4992.521973,5250.241211
MLI,1982,5449.623535,5724.518555
MLI,1983,5317.290527,5685.175781
MLI,1984,5351.700684,5422.850098
MLI,1985,6797.810547,7081.039063
MLI,1986,7019.075195,7124.331055
MLI,1987,6331.429199,6475.065918
MLI,1988,5528.555664,5536.602539
MLI,1989,5765.335449,5724.854492
MLI,1990,5627.76123,5720.814941
MLI,1991,6350.308594,6249.768555
MLI,1992,5884.199219,5783.02002
MLI,1993,6230.594238,6124.753418
MLI,1994,6247.563965,6181.186035
MLI,1995,8422.921875,8463.407227
MLI,1996,10371.05078,10756.4834
MLI,1997,11194.32617,11799.65625
MLI,1998,12278.7002,12577.98633
MLI,1999,12654.7373,12764.70996
MLI,2000,12353.29199,12688.70215
MLI,2001,14086.77832,14184.60938
MLI,2002,15058.76465,14661.81348
MLI,2003,16730.06836,16598.28711
MLI,2004,15860.96875,15607.91602
MLI,2005,16953.01758,17050.55078
MLI,2006,19731.27539,19446.09961
MLI,2007,19959.72656,19929.94727
MLI,2008,21448.88086,22009.03711
MLI,2009,25182.24609,26662.99023
MLI,2010,26171.21289,28239.86914
MLI,2011,28617.13672,28771.25781
MLI,2012,31566.64453,31743.58398
MLI,2013,32405.84961,33639.77734
MLI,2014,33389.01172,35188.3125
MLI,2015,38318.02734,36933.31641
MLI,2016,41656.58203,40275.93359
MLI,2017,44702.35547,43283.39844
MLT,1950,,
MLT,1951,,
MLT,1952,,
MLT,1953,,
MLT,1954,518.6448364,251.4011841
MLT,1955,521.3231201,258.5382996
MLT,1956,577.8719482,343.4158325
MLT,1957,597.079834,329.6233215
MLT,1958,640.8268433,401.6522217
MLT,1959,658.8117676,444.8928528
MLT,1960,698.8441772,236.9737549
MLT,1961,718.9989624,233.1678162
MLT,1962,700.0484009,345.5738525
MLT,1963,699.237793,42.72089005
MLT,1964,711.8320923,252.0680389
MLT,1965,751.5119019,584.8421021
MLT,1966,829.9428711,669.3517456
MLT,1967,884.1480103,732.6543579
MLT,1968,964.2947388,829.7280273
MLT,1969,1066.341064,874.7736816
MLT,1970,1155.754517,973.0959473
MLT,1971,1223.497925,1046.888306
MLT,1972,1327.314819,1158.625366
MLT,1973,1420.509277,1271.954468
MLT,1974,1442.234863,1435.293335
MLT,1975,1979.873535,1775.984131
MLT,1976,2326.313965,2166.692871
MLT,1977,2517.708008,2406.158691
MLT,1978,2819.873535,2786.861816
MLT,1979,3041.838623,3084.580566
MLT,1980,3245.033203,3171.270996
MLT,1981,3436.76709,3574.715332
MLT,1982,3621.458496,3857.117432
MLT,1983,3480.083252,3776.195068
MLT,1984,3487.4104,3750.349854
MLT,1985,3566.55127,3792.394287
MLT,1986,3725.231934,3853.868164
MLT,1987,3894.563232,3919.678223
MLT,1988,4358.699219,4283.347168
MLT,1989,4661.92041,4648.679199
MLT,1990,4934.026855,4718.845215
MLT,1991,5280.958496,5051.536621
MLT,1992,5410.953613,5011.455566
MLT,1993,5576.613281,5336.791504
MLT,1994,5919.333984,5504.412109
MLT,1995,6293.192383,5556.374023
MLT,1996,6535.126465,5557.620605
MLT,1997,7272.117676,6418.304688
MLT,1998,7941.699707,6712.577148
MLT,1999,8444.604492,7062.861328
MLT,2000,8935.342773,8650.613281
MLT,2001,8799.09668,7706
MLT,2002,9132.342773,7883.046387
MLT,2003,9504.822266,8297.389648
MLT,2004,9541.522461,7844.486816
MLT,2005,9876.619141,8877.396484
MLT,2006,10111.7666,8737.59668
MLT,2007,10837.14844,9192.496094
MLT,2008,11125.11133,9190.588867
MLT,2009,11093.02246,9164.631836
MLT,2010,11865.00293,9563.643555
MLT,2011,11987.65137,9719.121094
MLT,2012,12317.76758,9892.625977
MLT,2013,12854.10156,9776.145508
MLT,2014,13714.14355,9849.764648
MLT,2015,15410.16602,11749.70508
MLT,2016,16487.94727,11980.94336
MLT,2017,18029.04688,13283.07227
MMR,1950,,
MMR,1951,,
MMR,1952,,
MMR,1953,,
MMR,1954,,
MMR,1955,,
MMR,1956,,
MMR,1957,,
MMR,1958,,
MMR,1959,,
MMR,1960,,
MMR,1961,,
MMR,1962,15960.79688,16834.54688
MMR,1963,17892.37305,19016.47266
MMR,1964,16694.12109,17881.65625
MMR,1965,17448.9043,19269.95898
MMR,1966,18376.87891,19200.72461
MMR,1967,16796.67188,17618.16211
MMR,1968,17763.24805,18491.94922
MMR,1969,18738.00195,19317.10742
MMR,1970,19877.01172,20799.25
MMR,1971,20451.27734,21506.10938
MMR,1972,20475.26563,21384.44336
MMR,1973,21086.46094,21465.10352
MMR,1974,22080.03711,22058.47852
MMR,1975,22938.31836,22987.03125
MMR,1976,24115.08789,24150.37305
MMR,1977,25023.32031,25085.16406
MMR,1978,25520.04102,26156.63672
MMR,1979,26594.60938,27155.89258
MMR,1980,28957.97656,29367.99414
MMR,1981,30512.1582,31134.63477
MMR,1982,32124.04102,33207.75
MMR,1983,34287.86328,34910.40625
MMR,1984,36712.38281,37300.78516
MMR,1985,37403.78125,37928.51953
MMR,1986,37215.42188,37663.61719
MMR,1987,35796.08984,36488.71484
MMR,1988,31512.75781,31735.62109
MMR,1989,32455.8418,32403.14063
MMR,1990,32744.14648,32979.32031
MMR,1991,31750.63477,31850.89844
MMR,1992,34305.92969,34281.20313
MMR,1993,36816.46875,44298.34766
MMR,1994,38408.92969,42755.94141
MMR,1995,41383.67578,47640.40234
MMR,1996,42578.88281,47981.40625
MMR,1997,43475.35938,47925.52344
MMR,1998,45230.80078,56454.31641
MMR,1999,48223.39844,54818.96484
MMR,2000,52168.89453,53600.29297
MMR,2001,56427.62109,57385.08594
MMR,2002,61280.96484,58305.13672
MMR,2003,68614.91406,67824.78906
MMR,2004,77909.76563,73004.39844
MMR,2005,91367.15625,83287.54688
MMR,2006,104677.8516,92986.61719
MMR,2007,116869.9063,104537.1797
MMR,2008,127985.7188,123401.2734
MMR,2009,142476.4219,135241.3438
MMR,2010,177740.3281,171645.5781
MMR,2011,196422.9375,197388.625
MMR,2012,217841.6719,219047.7031
MMR,2013,243054.0156,252591.1563
MMR,2014,262901.1875,275573.25
MMR,2015,269135.0313,285811.5625
MMR,2016,275217.25,290043.125
MMR,2017,301827.3438,305819.25
MNE,1950,,
MNE,1951,,
MNE,1952,,
MNE,1953,,
MNE,1954,,
MNE,1955,,
MNE,1956,,
MNE,1957,,
MNE,1958,,
MNE,1959,,
MNE,1960,,
MNE,1961,,
MNE,1962,,
MNE,1963,,
MNE,1964,,
MNE,1965,,
MNE,1966,,
MNE,1967,,
MNE,1968,,
MNE,1969,,
MNE,1970,,
MNE,1971,,
MNE,1972,,
MNE,1973,,
MNE,1974,,
MNE,1975,,
MNE,1976,,
MNE,1977,,
MNE,1978,,
MNE,1979,,
MNE,1980,,
MNE,1981,,
MNE,1982,,
MNE,1983,,
MNE,1984,,
MNE,1985,,
MNE,1986,,
MNE,1987,,
MNE,1988,,
MNE,1989,,
MNE,1990,6127.931641,6526.04834
MNE,1991,5464.082031,5827.20459
MNE,1992,4180.335449,4452.85791
MNE,1993,2655.737305,2825.993164
MNE,1994,2692.089111,2866.994385
MNE,1995,3083.079346,3284.03418
MNE,1996,3942.397705,4188.255859
MNE,1997,4164.018555,4447.907715
MNE,1998,4421.696777,4696.12207
MNE,1999,4052.720215,4281.677734
MNE,2000,4431.189941,4832.357422
MNE,2001,4881.243652,5089.94873
MNE,2002,4778.688965,4932.518555
MNE,2003,4803.530762,4963.390137
MNE,2004,5024.078125,5235.120605
MNE,2005,5332.771973,5584.455078
MNE,2006,6188.913574,7061.924805
MNE,2007,7542.524902,8832.547852
MNE,2008,8051.039063,9440.65918
MNE,2009,8000.824219,8712.84375
MNE,2010,8533.757813,9339.895508
MNE,2011,8808.748047,9815.000977
MNE,2012,8241.250977,9212.338867
MNE,2013,8596.574219,9341.884766
MNE,2014,8721.272461,9356.654297
MNE,2015,9283.330078,10032.80469
MNE,2016,10057.31055,10610.81641
MNE,2017,10676.81348,11251.17285
MNG,1950,,
MNG,1951,,
MNG,1952,,
MNG,1953,,
MNG,1954,,
MNG,1955,,
MNG,1956,,
MNG,1957,,
MNG,1958,,
MNG,1959,,
MNG,1960,,
MNG,1961,,
MNG,1962,,
MNG,1963,,
MNG,1964,,
MNG,1965,,
MNG,1966,,
MNG,1967,,
MNG,1968,,
MNG,1969,,
MNG,1970,1562.64917,1527.926514
MNG,1971,1636.315063,1600.115234
MNG,1972,1694.781738,1657.491577
MNG,1973,1845.379639,1804.78772
MNG,1974,1923.714355,1881.39978
MNG,1975,2036.286987,1991.493042
MNG,1976,2114.496338,2067.870117
MNG,1977,2319.082764,2266.9646
MNG,1978,2431.973145,2377.892334
MNG,1979,2540.998779,2486.987549
MNG,1980,2901.20166,2838.537598
MNG,1981,2695.054688,2636.299316
MNG,1982,3174.306885,3106.286865
MNG,1983,3607.959473,3531.458984
MNG,1984,4094.151611,4000.035156
MNG,1985,4112.213867,4017.296387
MNG,1986,4443.850098,4346.520508
MNG,1987,4838.915039,4737.584961
MNG,1988,5133.598633,5024.046875
MNG,1989,5125.317871,5013.256836
MNG,1990,7240.07373,7104.349121
MNG,1991,5326.657715,5246.549316
MNG,1992,5050.571289,5028.361816
MNG,1993,4157.758301,4070.85376
MNG,1994,4492.438965,4312.011719
MNG,1995,5830.653809,5578.685059
MNG,1996,5360.237793,5270.941406
MNG,1997,5646.711426,5537.784668
MNG,1998,5409.490234,5560.182617
MNG,1999,5693.111816,5894.050293
MNG,2000,6558.25,6822.93457
MNG,2001,7258.241211,7592.481934
MNG,2002,7971.447754,8311.635742
MNG,2003,8826.773438,9036.855469
MNG,2004,10517.17578,10665.62598
MNG,2005,12498.17871,12629.41309
MNG,2006,15300.77148,14767.85059
MNG,2007,17066.39453,16989.34961
MNG,2008,17499.2793,18404.59961
MNG,2009,16686.36719,17454.01563
MNG,2010,19819.13086,20807.96289
MNG,2011,23943.39063,26359.00781
MNG,2012,27683.86719,30426.96484
MNG,2013,30436.99219,32184.5625
MNG,2014,33599.65625,32347.17969
MNG,2015,34072.94141,31787.48438
MNG,2016,36038.23047,32639.77734
MNG,2017,36941.77734,32958.69531
MOZ,1950,,
MOZ,1951,,
MOZ,1952,,
MOZ,1953,,
MOZ,1954,,
MOZ,1955,,
MOZ,1956,,
MOZ,1957,,
MOZ,1958,,
MOZ,1959,,
MOZ,1960,3870.399902,3632.378906
MOZ,1961,3936.148926,3694.185303
MOZ,1962,4277.333008,4023.499512
MOZ,1963,4412.618164,4095.23291
MOZ,1964,4599.316406,4260.989258
MOZ,1965,4660.615723,4292.820801
MOZ,1966,4779.654785,4303.583496
MOZ,1967,5269.09668,4832.129395
MOZ,1968,5611.673828,5032.065918
MOZ,1969,5951.960449,5314.410645
MOZ,1970,5894.459473,5102.527832
MOZ,1971,6339.815918,5483.54248
MOZ,1972,6655.062988,5751.128418
MOZ,1973,6971.739746,6016.525879
MOZ,1974,7400.555176,6380.658203
MOZ,1975,7560.777344,6515.041016
MOZ,1976,7994.298828,6895.309082
MOZ,1977,7951.978516,6852.368652
MOZ,1978,8069.465332,6948.732422
MOZ,1979,8334.68457,7211.058594
MOZ,1980,8544.844727,7336.733398
MOZ,1981,8864.632813,7625.046875
MOZ,1982,8500.646484,7486.625488
MOZ,1983,7529.916016,6524.450195
MOZ,1984,8025.852539,7141.995117
MOZ,1985,7478.707031,5856.639648
MOZ,1986,7670.975586,7256.36084
MOZ,1987,6764.751953,6680.533691
MOZ,1988,6519.954102,6770.700684
MOZ,1989,7049.904297,7327.929688
MOZ,1990,6979.918945,7158.300781
MOZ,1991,7216.511719,7690.10791
MOZ,1992,6216.31543,6980.303711
MOZ,1993,6651.420898,7408.119141
MOZ,1994,7360.511719,8294.00293
MOZ,1995,6722.757813,7651.507324
MOZ,1996,8570.053711,9015.186523
MOZ,1997,10065.75293,10330.65137
MOZ,1998,10913.35547,10769.92578
MOZ,1999,10774.89453,10419.72461
MOZ,2000,11768.34961,11997.52246
MOZ,2001,12874.06055,13019.78906
MOZ,2002,14859.9873,15828.6582
MOZ,2003,16056.27441,17361.66406
MOZ,2004,17684.57813,18092.19336
MOZ,2005,19235.05859,19766.06055
MOZ,2006,20610.2793,20552.58398
MOZ,2007,21620.27539,21524.4707
MOZ,2008,22747.13867,22755.76953
MOZ,2009,23026.80078,22946.21289
MOZ,2010,22834.14844,23476.13086
MOZ,2011,23141.41992,23077.33594
MOZ,2012,24903.46094,24534.5918
MOZ,2013,28502.13281,29650.75781
MOZ,2014,31819.59961,34967.63281
MOZ,2015,34725.75,36539.69922
MOZ,2016,36269.92578,41031.25
MOZ,2017,35829.36328,40840.72656
MRT,1950,,
MRT,1951,,
MRT,1952,,
MRT,1953,,
MRT,1954,,
MRT,1955,,
MRT,1956,,
MRT,1957,,
MRT,1958,,
MRT,1959,,
MRT,1960,1115.097168,1106.991577
MRT,1961,1040.788086,951.1347656
MRT,1962,1139.592407,1047.013916
MRT,1963,1170.148193,1121.205688
MRT,1964,1770.817627,1722.513428
MRT,1965,2102.434814,2025.187378
MRT,1966,2095.646973,2033.324097
MRT,1967,2259.804443,2198.105713
MRT,1968,2552.611816,2501.517822
MRT,1969,2440.837158,2438.253906
MRT,1970,2762.998291,2727.590576
MRT,1971,2783.467529,2747.55542
MRT,1972,2778.442139,2847.467285
MRT,1973,2790.596191,2822.184814
MRT,1974,2982.894775,3047.772705
MRT,1975,3309.392334,3406.749268
MRT,1976,3580.442383,3725.054688
MRT,1977,3592.713623,3725.416992
MRT,1978,3335.328125,3443.436523
MRT,1979,3630.061523,3718.993408
MRT,1980,3602.255127,3682.674561
MRT,1981,3714.504883,3799.176514
MRT,1982,3434.276123,3521.907227
MRT,1983,3510.237549,3563.915527
MRT,1984,3462.188232,3518.280762
MRT,1985,3584.220459,3567.625977
MRT,1986,3719.738037,3738.729004
MRT,1987,3805.984619,3842.547119
MRT,1988,3925.712646,3918.247559
MRT,1989,4072.780762,4015.358643
MRT,1990,3988.029297,3920.380859
MRT,1991,4121.79248,4056.661865
MRT,1992,4178.450684,4153.947754
MRT,1993,4602.212402,4590.71875
MRT,1994,4819.259277,4829.656738
MRT,1995,4709.874023,4528.64502
MRT,1996,5223.49707,5122.83252
MRT,1997,5007.223633,4897.563477
MRT,1998,5113.852051,5044.661133
MRT,1999,5466.432617,5441.883789
MRT,2000,5477.596191,5559.786133
MRT,2001,5554.388184,5667.13623
MRT,2002,6018.540527,6112.180176
MRT,2003,6485.641113,6949.996094
